incident_id,fir_no,case_id,crime_type,ipc_section,bns_section,severity,bailable,ps_id,ps_name,location_id,area,city,state,latitude,longitude,incident_datetime,reported_datetime,investigating_agency,syndicate_id,syndicate_code,status,loss_or_value_inr,n_accused,source_reliability
INC000089,070/2025,CASE000153,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000049,Kaliachak Police Station,LOC000049,Kaliachak,Malda,West Bengal,24.97035,88.00242,2025-07-24T19:46,2025-07-26T21:46,State Intelligence Department,ORG000007,SYN-ARM,CHARGESHEETED,0,2,C
INC000090,823/2026,CASE000075,MURDER,302,103(1),10,0,PS000091,Nandyal Police Station,LOC000091,Nandyal,Kurnool,Andhra Pradesh,15.47185,78.47847,2026-05-03T03:17,2026-05-03T11:17,Anti-Narcotics Cell,,UNAFFILIATED,UNTRACED,0,2,A
INC000091,836/2023,CASE000047,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000046,Bengabad Police Station,LOC000046,Bengabad,Giridih,Jharkhand,24.1853,86.30745,2023-01-12T23:54,2023-01-15T15:54,Anti-Terrorism Squad (ATS),,UNAFFILIATED,CONVICTED,1553221,1,D
INC000092,466/2020,CASE000029,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000104,Mattancherry Police Station,LOC000104,Mattancherry,Kochi,Kerala,9.96365,76.25723,2020-01-17T14:35,2020-01-20T07:35,Narcotics Control Bureau,ORG000004,SYN-HAW,CHARGESHEETED,587285,2,C
INC000093,530/2025,CASE000117,LAND_GRABBING,441/447,329,4,1,PS000018,Karol Bagh Police Station,LOC000018,Karol Bagh,New Delhi,Delhi,28.64425,77.18711,2025-06-19T04:28,2025-06-20T14:28,Special Task Force (STF),ORG000001,SYN-EXT,CONVICTED,0,3,B
INC000094,788/2024,CASE000051,RIOTING,147/148,191(2),4,1,PS000036,Kasim Bazaar Police Station,LOC000036,Kasim Bazaar,Munger,Bihar,25.3687,86.46907,2024-09-08T18:00,2024-09-10T23:00,Enforcement Directorate,ORG000005,SYN-MIN,CONVICTED,0,5,D
INC000095,649/2021,CASE000014,EXTORTION,384/387,308,6,0,PS000002,Dharavi Police Station,LOC000002,Dharavi,Mumbai,Maharashtra,19.0349,72.84279,2021-07-16T00:58,2021-07-18T10:58,Income Tax Investigation Wing,ORG000012,SYN-BET,CHARGESHEETED,41779300,5,A
INC000096,105/2025,CASE000081,DACOITY,395,310(2),8,0,PS000037,Mithanpura Police Station,LOC000037,Mithanpura,Muzaffarpur,Bihar,26.12944,85.39524,2025-02-03T08:57,2025-02-03T20:57,Income Tax Investigation Wing,,UNAFFILIATED,CHARGESHEETED,26980068,1,B
INC000097,657/2025,CASE000128,EXTORTION,384/387,308,6,0,PS000102,Afzalpur Police Station,LOC000102,Afzalpur,Kalaburagi,Karnataka,17.20729,76.36952,2025-01-30T23:48,2025-02-02T20:48,State Police - Crime Branch,ORG000005,SYN-MIN,CHARGESHEETED,47168203,7,C
INC000098,593/2024,CASE000096,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000089,Gunadala Police Station,LOC000089,Gunadala,Vijayawada,Andhra Pradesh,16.51407,80.65268,2024-03-13T16:09,2024-03-14T02:09,Economic Offences Wing,ORG000015,SYN-WLD,UNTRACED,0,2,D
INC000099,363/2026,CASE000019,ARMS_ACT,Arms Act 25/27,-,6,0,PS000024,Chakeri Police Station,LOC000024,Chakeri,Kanpur,Uttar Pradesh,26.41802,80.40132,2026-01-12T02:29,2026-01-12T09:29,Anti-Terrorism Squad (ATS),ORG000013,SYN-KDN,UNTRACED,0,2,D
INC000100,807/2023,CASE000128,EXTORTION,384/387,308,6,0,PS000034,Line Bazaar Police Station,LOC000034,Line Bazaar,Jaunpur,Uttar Pradesh,25.75361,82.67229,2023-07-08T17:45,2023-07-10T15:45,State Police - Crime Branch,ORG000005,SYN-MIN,CHARGESHEETED,32658549,7,A
INC000101,396/2023,CASE000050,FORGERY,465/468,336(3),4,1,PS000015,Chandni Chowk Police Station,LOC000015,Chandni Chowk,New Delhi,Delhi,28.65923,77.23546,2023-02-28T11:43,2023-03-03T07:43,Anti-Terrorism Squad (ATS),ORG000006,SYN-TRF,UNDER_INVESTIGATION,0,3,C
INC000102,700/2025,CASE000038,HUMAN_TRAFFICKING,370/372,143,9,0,PS000058,Nakodar Police Station,LOC000058,Nakodar,Jalandhar,Punjab,31.1138,75.47897,2025-10-17T06:04,2025-10-17T22:04,Border Security Force - Intel,,UNAFFILIATED,UNDER_INVESTIGATION,0,1,B
INC000103,364/2024,CASE000055,EXTORTION,384/387,308,6,0,PS000084,Kukatpally Police Station,LOC000084,Kukatpally,Hyderabad,Telangana,17.48623,78.40974,2024-08-31T11:58,2024-09-01T21:58,Directorate of Revenue Intelligence,ORG000012,SYN-BET,CONVICTED,44153237,7,C
INC000104,809/2021,CASE000156,EXTORTION,384/387,308,6,0,PS000003,Kurla Police Station,LOC000003,Kurla,Mumbai,Maharashtra,19.07353,72.88684,2021-04-27T01:56,2021-04-28T10:56,Anti-Terrorism Squad (ATS),ORG000001,SYN-EXT,UNTRACED,39350317,1,D
INC000105,772/2021,CASE000103,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000001,Dongri Police Station,LOC000001,Dongri,Mumbai,Maharashtra,18.96279,72.8275,2021-06-20T20:50,2021-06-20T23:50,State Police - Crime Branch,ORG000006,SYN-TRF,CHARGESHEETED,0,3,B
INC000106,484/2022,CASE000071,LAND_GRABBING,441/447,329,4,1,PS000043,Sarwan Police Station,LOC000043,Sarwan,Deoghar,Jharkhand,24.47171,86.69972,2022-08-07T15:15,2022-08-07T17:15,Special Task Force (STF),,UNAFFILIATED,UNDER_INVESTIGATION,0,5,C
INC000107,476/2026,CASE000149,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000015,Chandni Chowk Police Station,LOC000015,Chandni Chowk,New Delhi,Delhi,28.65923,77.23546,2026-03-20T22:27,2026-03-22T21:27,Enforcement Directorate,ORG000004,SYN-HAW,UNDER_INVESTIGATION,20538525,3,D
INC000108,396/2020,CASE000064,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000116,Moreh Police Station,LOC000116,Moreh,Imphal,Manipur,24.25418,94.30003,2020-01-27T12:55,2020-01-27T22:55,State Police - Crime Branch,ORG000015,SYN-WLD,UNDER_INVESTIGATION,575598749,7,C
INC000109,892/2026,CASE000034,EXTORTION,384/387,308,6,0,PS000086,Hanamkonda Police Station,LOC000086,Hanamkonda,Warangal,Telangana,18.00878,79.55269,2026-01-30T03:04,2026-01-31T20:04,Enforcement Directorate,ORG000012,SYN-BET,UNDER_INVESTIGATION,12602479,1,B
INC000110,770/2023,CASE000050,CHEATING_FRAUD,420,318(4),5,1,PS000047,Metiabruz Police Station,LOC000047,Metiabruz,Kolkata,West Bengal,22.53329,88.31358,2023-11-23T17:57,2023-11-26T01:57,Anti-Terrorism Squad (ATS),ORG000006,SYN-TRF,CONVICTED,1865733,4,B
INC000111,452/2020,CASE000054,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000117,Tuibong Police Station,LOC000117,Tuibong,Churachandpur,Manipur,24.3214,93.68328,2020-05-15T17:33,2020-05-18T16:33,Enforcement Directorate,ORG000015,SYN-WLD,ACQUITTED,0,2,C
INC000112,486/2023,CASE000012,FORGERY,465/468,336(3),4,1,PS000020,Nangloi Police Station,LOC000020,Nangloi,New Delhi,Delhi,28.68418,77.06042,2023-02-05T19:17,2023-02-06T02:17,Railway Protection Force,ORG000006,SYN-TRF,UNDER_INVESTIGATION,0,2,B
INC000113,016/2024,CASE000029,FORGERY,465/468,336(3),4,1,PS000093,Vyasarpadi Police Station,LOC000093,Vyasarpadi,Chennai,Tamil Nadu,13.12274,80.24524,2024-05-16T05:09,2024-05-16T14:09,Narcotics Control Bureau,ORG000004,SYN-HAW,CHARGESHEETED,0,2,B
INC000114,655/2025,CASE000011,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000039,Mahadeva Police Station,LOC000039,Mahadeva,Siwan,Bihar,26.21306,84.36525,2025-08-08T08:14,2025-08-09T07:14,Economic Offences Wing,ORG000009,SYN-FIC,CHARGESHEETED,0,5,A
INC000115,746/2025,CASE000116,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000001,Dongri Police Station,LOC000001,Dongri,Mumbai,Maharashtra,18.96279,72.8275,2025-03-05T10:36,2025-03-05T20:36,Narcotics Control Bureau,ORG000001,SYN-EXT,CONVICTED,0,5,D
INC000116,868/2024,CASE000152,ARMS_ACT,Arms Act 25/27,-,6,0,PS000092,Chintapalli Police Station,LOC000092,Chintapalli,Alluri Sitharama Raju,Andhra Pradesh,17.86088,82.34667,2024-01-26T13:50,2024-01-29T09:50,Income Tax Investigation Wing,ORG000010,SYN-GAN,UNTRACED,0,4,A
INC000117,245/2020,CASE000089,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000071,Juhapura Police Station,LOC000071,Juhapura,Ahmedabad,Gujarat,22.99114,72.53016,2020-12-19T18:08,2020-12-21T11:08,State Police - Crime Branch,ORG000004,SYN-HAW,UNTRACED,44884088,3,A
INC000118,248/2025,CASE000140,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000022,Paharganj Police Station,LOC000022,Paharganj,New Delhi,Delhi,28.64769,77.22086,2025-12-12T19:53,2025-12-13T15:53,Enforcement Directorate,ORG000003,SYN-CYB,CONVICTED,33581893,3,A
INC000119,708/2026,CASE000100,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000035,Kadamkuan Police Station,LOC000035,Kadamkuan,Patna,Bihar,25.62537,85.1468,2026-04-20T12:58,2026-04-20T14:58,State Intelligence Department,,UNAFFILIATED,UNDER_INVESTIGATION,795781801,2,B
INC000120,572/2024,CASE000005,FORGERY,465/468,336(3),4,1,PS000112,Berhampur Police Station,LOC000112,Berhampur,Ganjam,Odisha,19.31878,84.78231,2024-05-23T08:14,2024-05-23T12:14,Central Bureau of Investigation,ORG000011,SYN-PON,ACQUITTED,0,3,D
INC000121,710/2026,CASE000059,CHIT_FUND_PONZI,BUDS Act 21,318(4),6,1,PS000040,Barauni Police Station,LOC000040,Barauni,Begusarai,Bihar,25.42198,86.12977,2026-03-25T02:43,2026-03-27T07:43,Cyber Crime Cell,ORG000011,SYN-PON,CHARGESHEETED,2079573650,1,B
INC000122,399/2026,CASE000005,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000111,Chitrakonda Police Station,LOC000111,Chitrakonda,Malkangiri,Odisha,18.09702,82.10019,2026-01-08T06:55,2026-01-09T07:55,Central Bureau of Investigation,ORG000011,SYN-PON,CHARGESHEETED,177643,1,B
INC000123,332/2024,CASE000083,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000058,Nakodar Police Station,LOC000058,Nakodar,Jalandhar,Punjab,31.1138,75.47897,2024-08-22T21:07,2024-08-22T22:07,Economic Offences Wing,ORG000002,SYN-HER,ACQUITTED,227907472,1,C
INC000124,227/2024,CASE000108,ATTEMPT_TO_MURDER,307,109,8,0,PS000008,Vashi Police Station,LOC000008,Vashi,Navi Mumbai,Maharashtra,19.08218,72.99119,2024-02-19T23:18,2024-02-20T23:18,Anti-Terrorism Squad (ATS),ORG000001,SYN-EXT,CHARGESHEETED,0,1,C
INC000125,291/2025,CASE000070,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000100,Yeshwanthpur Police Station,LOC000100,Yeshwanthpur,Bengaluru,Karnataka,13.02634,77.54707,2025-11-10T03:29,2025-11-12T17:29,Narcotics Control Bureau,ORG000003,SYN-CYB,UNDER_INVESTIGATION,1761004,5,A
INC000126,503/2024,CASE000074,ATTEMPT_TO_MURDER,307,109,8,0,PS000069,Ramgarh Police Station,LOC000069,Ramgarh,Alwar,Rajasthan,27.52158,76.62084,2024-05-31T17:55,2024-06-03T17:55,State Police - Crime Branch,ORG000014,SYN-SHK,ACQUITTED,0,1,A
INC000127,677/2023,CASE000102,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000077,Bairagarh Police Station,LOC000077,Bairagarh,Bhopal,Madhya Pradesh,23.27477,77.32792,2023-10-31T14:31,2023-11-02T14:31,Anti-Terrorism Squad (ATS),ORG000015,SYN-WLD,CHARGESHEETED,23508621,3,A
INC000128,364/2023,CASE000047,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000072,Varachha Police Station,LOC000072,Varachha,Surat,Gujarat,21.19637,72.86136,2023-10-18T23:20,2023-10-21T04:20,Anti-Terrorism Squad (ATS),,UNAFFILIATED,CHARGESHEETED,817259,3,B
INC000129,552/2026,CASE000028,VEHICLE_THEFT,379/411,303(2),3,1,PS000038,Chandauti Police Station,LOC000038,Chandauti,Gaya,Bihar,24.78741,84.99597,2026-05-07T09:39,2026-05-10T08:39,Enforcement Directorate,ORG000008,SYN-VEH,UNDER_INVESTIGATION,0,2,A
INC000130,354/2022,CASE000089,CHEATING_FRAUD,420,318(4),5,1,PS000107,Chavakkad Police Station,LOC000107,Chavakkad,Thrissur,Kerala,10.58445,76.01633,2022-10-04T21:38,2022-10-05T14:38,State Police - Crime Branch,ORG000004,SYN-HAW,UNTRACED,1210512,2,D
INC000131,512/2024,CASE000113,CYBER_FRAUD,IT Act 66C/66D,319(2),5,1,PS000088,Gajuwaka Police Station,LOC000088,Gajuwaka,Visakhapatnam,Andhra Pradesh,17.67545,83.2021,2024-08-22T22:44,2024-08-23T15:44,Income Tax Investigation Wing,,UNAFFILIATED,CHARGESHEETED,1721505,3,D
INC000132,278/2025,CASE000149,FORGERY,465/468,336(3),4,1,PS000022,Paharganj Police Station,LOC000022,Paharganj,New Delhi,Delhi,28.64769,77.22086,2025-01-14T12:14,2025-01-16T01:14,Enforcement Directorate,ORG000004,SYN-HAW,UNDER_INVESTIGATION,0,1,A
INC000133,540/2022,CASE000154,CHIT_FUND_PONZI,BUDS Act 21,318(4),6,1,PS000052,Matigara Police Station,LOC000052,Matigara,Siliguri,West Bengal,26.72719,88.37142,2022-03-14T20:35,2022-03-14T21:35,Income Tax Investigation Wing,,UNAFFILIATED,CHARGESHEETED,16275413,4,D
INC000134,408/2023,CASE000043,ATTEMPT_TO_MURDER,307,109,8,0,PS000031,Kutba Police Station,LOC000031,Kutba,Muzaffarnagar,Uttar Pradesh,29.47784,77.70244,2023-08-17T19:39,2023-08-19T01:39,Narcotics Control Bureau,ORG000014,SYN-SHK,CHARGESHEETED,0,1,B
INC000135,432/2025,CASE000066,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000093,Vyasarpadi Police Station,LOC000093,Vyasarpadi,Chennai,Tamil Nadu,13.12274,80.24524,2025-12-31T10:33,2026-01-01T13:33,Central Bureau of Investigation,ORG000004,SYN-HAW,CONVICTED,610662658,1,B
INC000136,097/2020,CASE000065,FORGERY,465/468,336(3),4,1,PS000096,Ukkadam Police Station,LOC000096,Ukkadam,Coimbatore,Tamil Nadu,10.99091,76.96669,2020-12-31T12:02,2021-01-01T07:02,Income Tax Investigation Wing,ORG000004,SYN-HAW,ACQUITTED,0,7,D
INC000137,643/2025,CASE000035,EXTORTION,384/387,308,6,0,PS000017,Jamia Nagar Police Station,LOC000017,Jamia Nagar,New Delhi,Delhi,28.55756,77.28271,2025-05-19T06:25,2025-05-21T21:25,Directorate of Revenue Intelligence,ORG000001,SYN-EXT,CHARGESHEETED,18218773,2,A
INC000138,840/2025,CASE000096,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000093,Vyasarpadi Police Station,LOC000093,Vyasarpadi,Chennai,Tamil Nadu,13.12274,80.24524,2025-10-14T13:59,2025-10-15T09:59,Economic Offences Wing,ORG000015,SYN-WLD,UNDER_INVESTIGATION,275139077,4,B
INC000139,743/2026,CASE000086,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000093,Vyasarpadi Police Station,LOC000093,Vyasarpadi,Chennai,Tamil Nadu,13.12274,80.24524,2026-03-10T16:56,2026-03-11T16:56,Directorate of Revenue Intelligence,ORG000004,SYN-HAW,UNDER_INVESTIGATION,2109631120,3,B
INC000140,494/2023,CASE000003,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000089,Gunadala Police Station,LOC000089,Gunadala,Vijayawada,Andhra Pradesh,16.51407,80.65268,2023-09-16T23:08,2023-09-17T02:08,Central Bureau of Investigation,ORG000015,SYN-WLD,UNDER_INVESTIGATION,1174123073,1,A
INC000141,410/2024,CASE000056,NDPS_POSSESSION,NDPS 22(b),-,5,0,PS000035,Kadamkuan Police Station,LOC000035,Kadamkuan,Patna,Bihar,25.62537,85.1468,2024-11-11T19:08,2024-11-14T03:08,Railway Protection Force,,UNAFFILIATED,UNDER_INVESTIGATION,0,5,D
INC000142,491/2023,CASE000061,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000101,Ullal Police Station,LOC000101,Ullal,Mangaluru,Karnataka,12.80948,74.86499,2023-04-29T08:54,2023-04-30T21:54,State Intelligence Department,ORG000010,SYN-GAN,UNDER_INVESTIGATION,647073112,3,A
INC000143,544/2024,CASE000068,FORGERY,465/468,336(3),4,1,PS000101,Ullal Police Station,LOC000101,Ullal,Mangaluru,Karnataka,12.80948,74.86499,2024-11-18T17:42,2024-11-19T23:42,Directorate of Revenue Intelligence,ORG000003,SYN-CYB,ACQUITTED,0,3,C
INC000144,236/2021,CASE000094,LAND_GRABBING,441/447,329,4,1,PS000103,Sandur Police Station,LOC000103,Sandur,Ballari,Karnataka,15.10763,76.5405,2021-08-14T04:15,2021-08-15T07:15,Anti-Terrorism Squad (ATS),ORG000001,SYN-EXT,UNDER_INVESTIGATION,0,2,A
INC000145,774/2026,CASE000122,NDPS_POSSESSION,NDPS 22(b),-,5,0,PS000017,Jamia Nagar Police Station,LOC000017,Jamia Nagar,New Delhi,Delhi,28.55756,77.28271,2026-02-20T23:23,2026-02-21T22:23,Narcotics Control Bureau,ORG000002,SYN-HER,CONVICTED,0,2,C
INC000146,183/2025,CASE000011,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000018,Karol Bagh Police Station,LOC000018,Karol Bagh,New Delhi,Delhi,28.64425,77.18711,2025-09-14T15:32,2025-09-15T14:32,Economic Offences Wing,ORG000009,SYN-FIC,CHARGESHEETED,12830135,2,B
INC000147,161/2020,CASE000156,EXTORTION,384/387,308,6,0,PS000005,Andheri Police Station,LOC000005,Andheri,Mumbai,Maharashtra,19.11407,72.84691,2020-12-21T23:11,2020-12-23T00:11,Anti-Terrorism Squad (ATS),ORG000001,SYN-EXT,CONVICTED,38391821,1,A
INC000148,736/2025,CASE000026,FORGERY,465/468,336(3),4,1,PS000065,Osian Police Station,LOC000065,Osian,Jodhpur,Rajasthan,26.71758,72.91971,2025-10-13T12:20,2025-10-14T09:20,Directorate of Revenue Intelligence,ORG000008,SYN-VEH,UNTRACED,0,2,A
INC000149,211/2023,CASE000063,EXTORTION,384/387,308,6,0,PS000018,Karol Bagh Police Station,LOC000018,Karol Bagh,New Delhi,Delhi,28.64425,77.18711,2023-08-30T17:13,2023-09-02T12:13,Anti-Terrorism Squad (ATS),ORG000001,SYN-EXT,ACQUITTED,48411979,2,A
INC000150,208/2025,CASE000082,CHEATING_FRAUD,420,318(4),5,1,PS000046,Bengabad Police Station,LOC000046,Bengabad,Giridih,Jharkhand,24.1853,86.30745,2025-08-15T09:42,2025-08-16T08:42,Anti-Narcotics Cell,ORG000011,SYN-PON,UNDER_INVESTIGATION,38706453,3,B
INC000151,036/2026,CASE000113,CYBER_FRAUD,IT Act 66C/66D,319(2),5,1,PS000029,Rajghat Police Station,LOC000029,Rajghat,Gorakhpur,Uttar Pradesh,26.76019,83.36182,2026-02-24T17:22,2026-02-25T00:22,Income Tax Investigation Wing,,UNAFFILIATED,UNTRACED,26941225,4,A
INC000152,035/2024,CASE000072,ARMS_ACT,Arms Act 25/27,-,6,0,PS000068,Kaman Police Station,LOC000068,Kaman,Bharatpur,Rajasthan,27.6531,77.26593,2024-12-10T06:42,2024-12-12T05:42,Income Tax Investigation Wing,ORG000002,SYN-HER,CHARGESHEETED,0,2,D
INC000153,691/2024,CASE000053,ILLEGAL_MINING,MMDR 21(1),-,4,1,PS000023,Aminabad Police Station,LOC000023,Aminabad,Lucknow,Uttar Pradesh,26.84458,80.91064,2024-10-20T16:54,2024-10-23T00:54,Enforcement Directorate,ORG000005,SYN-MIN,ACQUITTED,0,3,A
INC000154,148/2026,CASE000073,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000080,Morar Police Station,LOC000080,Morar,Gwalior,Madhya Pradesh,26.22147,78.20426,2026-02-09T11:49,2026-02-09T22:49,Railway Protection Force,ORG000015,SYN-WLD,UNDER_INVESTIGATION,471194082,2,B
INC000155,094/2024,CASE000096,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000052,Matigara Police Station,LOC000052,Matigara,Siliguri,West Bengal,26.72719,88.37142,2024-05-31T19:14,2024-06-03T11:14,Economic Offences Wing,ORG000015,SYN-WLD,UNDER_INVESTIGATION,168155705,3,D
INC000156,577/2025,CASE000138,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000021,Sangam Vihar Police Station,LOC000021,Sangam Vihar,New Delhi,Delhi,28.48827,77.23159,2025-08-17T08:22,2025-08-19T06:22,Anti-Terrorism Squad (ATS),,UNAFFILIATED,CONVICTED,401418224,5,A
INC000157,885/2021,CASE000088,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000054,Ajnala Police Station,LOC000054,Ajnala,Amritsar,Punjab,31.83946,74.75814,2021-02-10T09:32,2021-02-10T15:32,Railway Protection Force,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,3,A
INC000158,337/2022,CASE000155,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000120,Maisuma Police Station,LOC000120,Maisuma,Srinagar,Jammu and Kashmir,34.06805,74.79591,2022-04-11T06:27,2022-04-12T11:27,Enforcement Directorate,ORG000002,SYN-HER,CONVICTED,835982364,3,A
INC000159,307/2020,CASE000008,MURDER,302,103(1),10,0,PS000125,Jwalapur Police Station,LOC000125,Jwalapur,Haridwar,Uttarakhand,29.92022,78.12587,2020-10-15T20:41,2020-10-16T22:41,Economic Offences Wing,,UNAFFILIATED,CHARGESHEETED,0,1,B
INC000160,230/2025,CASE000088,ARMS_ACT,Arms Act 25/27,-,6,0,PS000057,Mamdot Police Station,LOC000057,Mamdot,Ferozepur,Punjab,30.92456,74.61601,2025-12-16T02:44,2025-12-18T07:44,Railway Protection Force,ORG000002,SYN-HER,CHARGESHEETED,0,1,A
INC000161,510/2024,CASE000148,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000057,Mamdot Police Station,LOC000057,Mamdot,Ferozepur,Punjab,30.92456,74.61601,2024-05-24T15:48,2024-05-25T11:48,Border Security Force - Intel,,UNAFFILIATED,UNDER_INVESTIGATION,654088325,2,D
INC000162,006/2026,CASE000114,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000121,Uri Police Station,LOC000121,Uri,Baramulla,Jammu and Kashmir,34.0833,74.04758,2026-03-26T19:11,2026-03-27T19:11,State Intelligence Department,ORG000002,SYN-HER,CHARGESHEETED,0,1,D
INC000163,468/2025,CASE000030,CHEATING_FRAUD,420,318(4),5,1,PS000065,Osian Police Station,LOC000065,Osian,Jodhpur,Rajasthan,26.71758,72.91971,2025-07-14T22:51,2025-07-15T17:51,State Intelligence Department,ORG000012,SYN-BET,UNDER_INVESTIGATION,14464131,3,A
INC000164,274/2023,CASE000138,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000051,Bongaon Police Station,LOC000051,Bongaon,North 24 Parganas,West Bengal,23.07416,88.81118,2023-11-05T17:41,2023-11-08T05:41,Anti-Terrorism Squad (ATS),,UNAFFILIATED,UNTRACED,582918873,1,D
INC000165,856/2023,CASE000149,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000016,Seelampur Police Station,LOC000016,Seelampur,New Delhi,Delhi,28.67711,77.27533,2023-11-01T11:47,2023-11-04T01:47,Enforcement Directorate,ORG000004,SYN-HAW,UNTRACED,398571300,1,B
INC000166,846/2022,CASE000047,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000078,Rau Police Station,LOC000078,Rau,Indore,Madhya Pradesh,22.64914,75.80858,2022-06-10T19:21,2022-06-10T20:21,Anti-Terrorism Squad (ATS),,UNAFFILIATED,CHARGESHEETED,1143276,4,C
INC000167,382/2023,CASE000103,HUMAN_TRAFFICKING,370/372,143,9,0,PS000113,Paltan Bazaar Police Station,LOC000113,Paltan Bazaar,Guwahati,Assam,26.17357,91.75925,2023-01-13T09:58,2023-01-15T19:58,State Police - Crime Branch,ORG000006,SYN-TRF,UNDER_INVESTIGATION,0,2,A
INC000168,530/2020,CASE000069,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000019,Najafgarh Police Station,LOC000019,Najafgarh,New Delhi,Delhi,28.61304,77.01367,2020-02-12T18:06,2020-02-14T02:06,Income Tax Investigation Wing,ORG000012,SYN-BET,CHARGESHEETED,1620998,1,A
INC000169,045/2022,CASE000146,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000066,Nokha Police Station,LOC000066,Nokha,Bikaner,Rajasthan,27.56853,73.4757,2022-06-30T04:19,2022-07-01T20:19,State Intelligence Department,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,3,C
INC000170,134/2025,CASE000019,KIDNAP_FOR_RANSOM,364A,140(2),9,0,PS000024,Chakeri Police Station,LOC000024,Chakeri,Kanpur,Uttar Pradesh,26.41802,80.40132,2025-09-12T22:12,2025-09-14T23:12,Anti-Terrorism Squad (ATS),ORG000013,SYN-KDN,UNDER_INVESTIGATION,40601941,4,C
INC000171,755/2024,CASE000127,FICN_COUNTERFEIT,489B/489C,179,8,0,PS000029,Rajghat Police Station,LOC000029,Rajghat,Gorakhpur,Uttar Pradesh,26.76019,83.36182,2024-06-23T20:26,2024-06-24T05:26,Special Task Force (STF),ORG000009,SYN-FIC,ACQUITTED,541938512,2,D
INC000172,234/2020,CASE000021,FORGERY,465/468,336(3),4,1,PS000056,Jamalpur Police Station,LOC000056,Jamalpur,Ludhiana,Punjab,30.91108,75.85307,2020-10-04T06:24,2020-10-05T18:24,Anti-Terrorism Squad (ATS),ORG000008,SYN-VEH,UNDER_INVESTIGATION,0,2,C
INC000173,299/2026,CASE000044,ILLEGAL_MINING,MMDR 21(1),-,4,1,PS000120,Maisuma Police Station,LOC000120,Maisuma,Srinagar,Jammu and Kashmir,34.06805,74.79591,2026-05-01T07:13,2026-05-02T19:13,Central Bureau of Investigation,,UNAFFILIATED,CHARGESHEETED,0,2,B
INC000174,250/2025,CASE000131,MURDER,302,103(1),10,0,PS000047,Metiabruz Police Station,LOC000047,Metiabruz,Kolkata,West Bengal,22.53329,88.31358,2025-10-26T14:46,2025-10-26T22:46,Directorate of Revenue Intelligence,ORG000013,SYN-KDN,UNDER_INVESTIGATION,0,2,D
INC000175,391/2021,CASE000006,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000048,Rajabazar Police Station,LOC000048,Rajabazar,Kolkata,West Bengal,22.57998,88.37543,2021-08-17T21:56,2021-08-19T19:56,Border Security Force - Intel,ORG000004,SYN-HAW,CHARGESHEETED,509618,1,A
INC000176,795/2024,CASE000111,ROBBERY,392,309(4),6,0,PS000061,Sohna Police Station,LOC000061,Sohna,Gurugram,Haryana,28.25004,77.06581,2024-08-23T07:55,2024-08-23T11:55,Anti-Narcotics Cell,ORG000008,SYN-VEH,CONVICTED,11753391,4,D
