person_id,phone_id,usage_type,from_date,to_date,confidence
P000636,PH001757,REGISTERED,2026-04-25,,0.97
P000636,PH001758,USED_NOT_REGISTERED,2023-07-16,,0.84
P000636,PH001759,USED_NOT_REGISTERED,2018-06-29,2019-04-25,0.92
P000637,PH001760,REGISTERED,2018-03-29,,0.86
P000637,PH001761,REGISTERED,2026-02-09,,0.8
P000637,PH001762,USED_NOT_REGISTERED,2022-09-08,,0.89
P000638,PH001763,REGISTERED,2019-10-25,,0.78
P000638,PH001764,USED_NOT_REGISTERED,2024-07-09,2025-02-17,0.76
P000638,PH001765,USED_NOT_REGISTERED,2025-11-07,,0.8
P000639,PH001766,REGISTERED,2021-03-19,,0.96
P000640,PH001767,REGISTERED,2022-10-13,,0.89
P000640,PH001768,USED_NOT_REGISTERED,2021-11-03,,0.84
P000640,PH001769,REGISTERED,2022-04-22,,0.72
P000640,PH001770,USED_NOT_REGISTERED,2022-01-19,2022-10-26,0.85
P000641,PH001771,REGISTERED,2022-08-20,,0.89
P000641,PH001772,USED_NOT_REGISTERED,2022-06-06,,0.98
P000641,PH001773,REGISTERED,2022-04-22,,0.9
P000641,PH001774,REGISTERED,2022-05-30,,0.98
P000642,PH001775,REGISTERED,2025-02-03,,0.83
P000643,PH001776,REGISTERED,2018-08-22,,0.8
P000644,PH001777,REGISTERED,2024-01-26,,0.79
P000644,PH001778,REGISTERED,2018-12-15,,0.98
P000644,PH001779,USED_NOT_REGISTERED,2022-10-04,,0.8
P000645,PH001780,REGISTERED,2022-08-22,,0.8
P000645,PH001781,USED_NOT_REGISTERED,2018-09-03,2018-11-11,0.86
P000646,PH001782,REGISTERED,2023-05-06,,0.74
P000646,PH001783,REGISTERED,2021-05-26,,0.89
P000647,PH001784,REGISTERED,2019-04-17,,0.91
P000647,PH001785,USED_NOT_REGISTERED,2023-11-17,,0.75
P000648,PH001786,REGISTERED,2023-06-23,,0.91
P000648,PH001787,USED_NOT_REGISTERED,2024-01-18,,0.99
P000648,PH001788,REGISTERED,2025-06-21,,0.76
P000649,PH001789,REGISTERED,2018-02-20,,0.83
P000649,PH001790,REGISTERED,2021-03-04,,0.76
P000649,PH001791,USED_NOT_REGISTERED,2018-10-28,2019-06-27,0.8
P000649,PH001792,REGISTERED,2020-02-26,,0.88
P000650,PH001793,REGISTERED,2023-04-09,,0.97
P000650,PH001794,REGISTERED,2025-01-11,,0.93
P000650,PH001795,REGISTERED,2022-10-12,,0.78
P000650,PH001796,USED_NOT_REGISTERED,2025-04-06,2025-05-23,0.83
P000650,PH001797,REGISTERED,2020-12-28,,0.9
P000650,PH001798,REGISTERED,2023-10-09,,0.79
P000651,PH001799,REGISTERED,2018-11-16,,0.79
P000651,PH001800,USED_NOT_REGISTERED,2019-11-13,,0.9
P000651,PH001801,REGISTERED,2025-12-04,,0.74
P000652,PH001802,REGISTERED,2022-03-11,,0.82
P000652,PH001803,USED_NOT_REGISTERED,2018-06-04,2018-12-21,0.75
P000652,PH001804,USED_NOT_REGISTERED,2021-02-08,,0.85
P000652,PH001805,USED_NOT_REGISTERED,2018-11-26,2019-04-20,0.94
P000652,PH001806,REGISTERED,2018-11-30,,0.98
P000652,PH001807,REGISTERED,2024-07-27,,0.79
P000653,PH001808,REGISTERED,2018-03-18,,0.95
P000653,PH001809,USED_NOT_REGISTERED,2019-03-21,2019-08-30,0.81
P000653,PH001810,REGISTERED,2022-12-04,,0.73
P000654,PH001811,REGISTERED,2020-03-02,,0.81
P000655,PH001812,REGISTERED,2021-12-11,,0.82
P000655,PH001813,REGISTERED,2019-06-24,,0.96
P000655,PH001814,USED_NOT_REGISTERED,2023-05-09,,0.95
P000655,PH001815,REGISTERED,2021-04-29,,0.72
P000656,PH001816,REGISTERED,2023-09-06,,0.74
P000656,PH001817,USED_NOT_REGISTERED,2019-08-08,,0.77
P000656,PH001818,REGISTERED,2018-05-25,,0.98
P000657,PH001819,REGISTERED,2024-12-14,,0.75
P000657,PH001820,REGISTERED,2023-03-22,,0.85
P000657,PH001821,USED_NOT_REGISTERED,2024-05-02,2024-08-29,0.78
P000658,PH001822,REGISTERED,2024-03-18,,0.98
P000658,PH001823,USED_NOT_REGISTERED,2025-06-27,2025-11-30,0.79
P000658,PH001824,REGISTERED,2021-07-24,,0.9
P000659,PH001825,REGISTERED,2022-05-11,,0.84
P000660,PH001826,REGISTERED,2024-11-04,,0.87
P000660,PH001827,USED_NOT_REGISTERED,2023-08-18,,0.94
P000660,PH001828,USED_NOT_REGISTERED,2024-04-29,,0.89
P000660,PH001829,REGISTERED,2019-12-14,,0.79
P000661,PH001830,REGISTERED,2025-08-22,,0.94
P000662,PH001831,REGISTERED,2021-07-11,,0.91
P000662,PH001832,USED_NOT_REGISTERED,2023-10-21,2024-05-11,0.74
P000662,PH001833,REGISTERED,2018-04-06,,0.79
P000663,PH001834,REGISTERED,2019-11-04,,0.84
P000664,PH001835,REGISTERED,2022-05-31,,0.96
P000664,PH001836,REGISTERED,2020-07-23,,0.97
P000664,PH001837,REGISTERED,2024-04-05,,0.89
P000665,PH001838,REGISTERED,2021-07-09,,0.88
P000665,PH001839,REGISTERED,2026-04-21,,0.75
P000666,PH001840,REGISTERED,2020-02-01,,0.8
P000666,PH001841,USED_NOT_REGISTERED,2018-12-23,2019-08-10,0.86
P000666,PH001842,REGISTERED,2023-04-01,,0.98
P000667,PH001843,REGISTERED,2026-05-13,,0.87
P000667,PH001844,REGISTERED,2023-04-29,,0.93
P000667,PH001845,USED_NOT_REGISTERED,2020-09-23,,0.79
P000668,PH001846,REGISTERED,2021-01-23,,0.89
P000669,PH001847,REGISTERED,2023-07-24,,0.82
P000670,PH001848,REGISTERED,2020-09-25,,0.82
P000670,PH001849,USED_NOT_REGISTERED,2020-12-14,,0.87
P000671,PH001850,REGISTERED,2018-02-04,,0.87
P000671,PH001851,REGISTERED,2022-02-25,,0.89
P000671,PH001852,USED_NOT_REGISTERED,2024-08-16,2024-12-14,0.76
P000672,PH001853,REGISTERED,2024-10-11,,0.73
P000672,PH001854,USED_NOT_REGISTERED,2022-03-22,2022-09-21,0.95
P000672,PH001855,USED_NOT_REGISTERED,2022-05-25,,0.86
P000673,PH001856,REGISTERED,2018-09-17,,0.88
P000674,PH001857,REGISTERED,2020-06-20,,0.81
P000674,PH001858,USED_NOT_REGISTERED,2025-08-14,2025-09-27,0.77
P000674,PH001859,USED_NOT_REGISTERED,2025-03-08,,0.76
P000675,PH001860,REGISTERED,2025-06-02,,0.96
P000676,PH001861,REGISTERED,2024-01-30,,0.94
P000676,PH001862,REGISTERED,2018-11-16,,0.87
P000676,PH001863,USED_NOT_REGISTERED,2021-03-16,2022-03-15,0.96
P000677,PH001864,REGISTERED,2026-02-24,,0.96
P000678,PH001865,REGISTERED,2021-05-09,,0.8
P000678,PH001866,REGISTERED,2023-03-21,,0.91
P000679,PH001867,REGISTERED,2023-08-14,,0.93
P000679,PH001868,REGISTERED,2018-06-16,,0.83
P000679,PH001869,REGISTERED,2021-06-28,,0.92
P000679,PH001870,REGISTERED,2024-02-25,,0.98
P000680,PH001871,REGISTERED,2019-02-06,,0.78
P000680,PH001872,REGISTERED,2018-12-13,,0.94
P000680,PH001873,USED_NOT_REGISTERED,2021-06-30,2021-09-03,0.96
P000681,PH001874,REGISTERED,2026-06-23,,0.9
P000681,PH001875,USED_NOT_REGISTERED,2020-05-25,2021-06-05,0.84
P000682,PH001876,REGISTERED,2020-03-25,,0.84
P000683,PH001877,REGISTERED,2023-10-09,,0.74
P000684,PH001878,REGISTERED,2018-01-18,,0.82
P000684,PH001879,REGISTERED,2025-09-23,,0.82
P000684,PH001880,USED_NOT_REGISTERED,2018-09-13,2019-03-12,0.91
P000684,PH001881,REGISTERED,2021-08-31,,0.78
P000685,PH001882,REGISTERED,2024-09-29,,0.87
P000685,PH001883,REGISTERED,2023-01-25,,0.77
P000685,PH001884,USED_NOT_REGISTERED,2021-07-16,,0.84
P000686,PH001885,REGISTERED,2024-05-04,,0.93
P000686,PH001886,USED_NOT_REGISTERED,2020-03-14,,0.75
P000686,PH001887,USED_NOT_REGISTERED,2024-06-23,2024-09-26,0.97
P000686,PH001888,REGISTERED,2020-01-04,,0.91
P000687,PH001889,REGISTERED,2023-04-15,,0.84
P000687,PH001890,REGISTERED,2018-10-17,,0.9
P000687,PH001891,USED_NOT_REGISTERED,2025-10-24,2026-05-13,0.9
P000688,PH001892,REGISTERED,2020-06-25,,0.8
P000688,PH001893,USED_NOT_REGISTERED,2020-02-13,,0.77
P000688,PH001894,REGISTERED,2023-08-19,,0.98
P000688,PH001895,USED_NOT_REGISTERED,2023-03-29,,0.92
P000689,PH001896,REGISTERED,2018-01-03,,0.96
P000689,PH001897,USED_NOT_REGISTERED,2022-08-22,2023-01-04,0.86
P000689,PH001898,USED_NOT_REGISTERED,2024-04-03,,0.79
P000689,PH001899,REGISTERED,2025-03-12,,0.77
P000690,PH001900,REGISTERED,2025-06-26,,0.77
P000691,PH001901,REGISTERED,2019-12-02,,0.82
P000692,PH001902,REGISTERED,2022-04-11,,0.85
P000692,PH001903,USED_NOT_REGISTERED,2025-11-03,2026-10-17,0.9
P000692,PH001904,USED_NOT_REGISTERED,2020-10-23,2021-07-10,0.9
P000693,PH001905,REGISTERED,2025-01-10,,0.92
P000693,PH001906,USED_NOT_REGISTERED,2026-03-20,2026-06-17,0.84
P000693,PH001907,REGISTERED,2023-01-29,,0.89
P000694,PH001908,REGISTERED,2024-02-12,,0.74
P000694,PH001909,USED_NOT_REGISTERED,2021-06-29,,0.87
P000695,PH001910,REGISTERED,2022-01-13,,0.76
P000695,PH001911,REGISTERED,2018-03-23,,0.75
P000695,PH001912,REGISTERED,2023-03-28,,0.83
P000695,PH001913,REGISTERED,2019-04-17,,0.77
P000695,PH001914,USED_NOT_REGISTERED,2022-10-30,,0.98
P000695,PH001915,REGISTERED,2024-07-19,,0.98
P000696,PH001916,REGISTERED,2020-06-16,,0.93
P000696,PH001917,REGISTERED,2019-05-03,,0.9
P000697,PH001918,REGISTERED,2023-12-23,,0.92
P000697,PH001919,REGISTERED,2026-06-18,,0.88
P000697,PH001920,USED_NOT_REGISTERED,2024-04-30,2024-06-02,0.81
P000697,PH001921,REGISTERED,2019-12-22,,0.8
P000698,PH001922,REGISTERED,2022-12-18,,0.93
P000698,PH001923,REGISTERED,2022-03-23,,0.76
P000698,PH001924,REGISTERED,2021-05-04,,0.98
P000698,PH001925,REGISTERED,2023-08-28,,0.93
P000699,PH001926,REGISTERED,2022-08-26,,0.87
P000699,PH001927,REGISTERED,2020-07-23,,0.93
P000700,PH001928,REGISTERED,2021-07-12,,0.73
P000700,PH001929,USED_NOT_REGISTERED,2020-07-19,2021-02-13,0.9
P000700,PH001930,USED_NOT_REGISTERED,2020-05-14,,0.82
P000700,PH001931,REGISTERED,2025-04-05,,0.93
P000701,PH001932,REGISTERED,2020-03-22,,0.74
P000702,PH001933,REGISTERED,2024-06-20,,0.77
P000702,PH001934,USED_NOT_REGISTERED,2021-02-27,2022-02-13,0.8
P000703,PH001935,REGISTERED,2024-01-19,,0.77
P000703,PH001936,USED_NOT_REGISTERED,2024-08-04,2025-06-26,0.8
P000703,PH001937,REGISTERED,2021-10-09,,0.88
P000703,PH001938,USED_NOT_REGISTERED,2019-04-20,,0.87
P000704,PH001939,REGISTERED,2024-06-26,,0.85
P000704,PH001940,REGISTERED,2025-09-09,,0.76
P000704,PH001941,USED_NOT_REGISTERED,2024-02-16,,0.79
P000705,PH001942,REGISTERED,2020-09-04,,0.84
P000705,PH001943,REGISTERED,2018-05-11,,0.94
P000705,PH001944,USED_NOT_REGISTERED,2023-01-08,,0.8
P000706,PH001945,REGISTERED,2024-11-01,,0.91
P000706,PH001946,REGISTERED,2026-04-28,,0.74
P000707,PH001947,REGISTERED,2020-08-06,,0.84
P000707,PH001948,USED_NOT_REGISTERED,2022-02-01,2022-08-24,0.97
P000707,PH001949,USED_NOT_REGISTERED,2023-06-30,,0.88
P000707,PH001950,USED_NOT_REGISTERED,2026-05-04,,0.85
P000708,PH001951,REGISTERED,2024-07-16,,0.83
P000708,PH001952,USED_NOT_REGISTERED,2021-02-07,,0.83
P000709,PH001953,REGISTERED,2023-07-20,,0.89
P000709,PH001954,REGISTERED,2019-05-17,,0.96
P000710,PH001955,REGISTERED,2018-07-31,,0.86
P000710,PH001956,REGISTERED,2019-02-07,,0.85
P000710,PH001957,USED_NOT_REGISTERED,2018-08-27,2018-10-05,0.83
P000710,PH001958,REGISTERED,2020-06-21,,0.8
P000711,PH001959,REGISTERED,2021-06-25,,0.8
P000712,PH001960,REGISTERED,2026-03-06,,0.92
P000713,PH001961,REGISTERED,2019-01-19,,0.9
P000713,PH001962,REGISTERED,2022-07-02,,0.91
P000713,PH001963,REGISTERED,2023-04-24,,0.94
P000713,PH001964,REGISTERED,2025-05-01,,0.9
P000714,PH001965,REGISTERED,2018-10-19,,0.74
P000714,PH001966,REGISTERED,2022-06-13,,0.98
P000714,PH001967,REGISTERED,2024-03-18,,0.96
P000714,PH001968,REGISTERED,2020-03-07,,0.96
P000715,PH001969,REGISTERED,2021-11-11,,0.91
P000716,PH001970,REGISTERED,2023-12-26,,0.77
P000716,PH001971,REGISTERED,2022-08-24,,0.83
P000716,PH001972,REGISTERED,2023-03-09,,0.89
P000716,PH001973,REGISTERED,2020-05-29,,0.91
P000717,PH001974,REGISTERED,2024-07-27,,0.83
P000718,PH001975,REGISTERED,2021-12-28,,0.82
P000718,PH001976,REGISTERED,2023-04-09,,0.82
P000719,PH001977,REGISTERED,2020-04-14,,0.83
P000719,PH001978,USED_NOT_REGISTERED,2022-01-08,2023-01-08,0.88
P000719,PH001979,USED_NOT_REGISTERED,2025-01-27,2025-11-17,0.76
P000720,PH001980,REGISTERED,2024-02-07,,0.85
P000720,PH001981,USED_NOT_REGISTERED,2021-06-08,2022-02-23,0.81
P000721,PH001982,REGISTERED,2022-04-01,,0.8
P000721,PH001983,USED_NOT_REGISTERED,2019-11-29,,0.79
P000721,PH001984,REGISTERED,2020-10-05,,0.81
P000721,PH001985,USED_NOT_REGISTERED,2023-06-01,2023-12-05,0.87
P000722,PH001986,REGISTERED,2023-06-26,,0.98
P000722,PH001987,REGISTERED,2019-07-01,,0.77
P000723,PH001988,REGISTERED,2019-06-19,,0.75
P000723,PH001989,USED_NOT_REGISTERED,2025-12-24,,0.88
P000724,PH001990,REGISTERED,2023-09-17,,0.94
P000725,PH001991,REGISTERED,2022-11-27,,0.96
P000725,PH001992,USED_NOT_REGISTERED,2019-12-02,,0.94
P000725,PH001993,USED_NOT_REGISTERED,2022-02-03,2022-05-14,0.76
P000726,PH001994,REGISTERED,2024-10-13,,0.92
P000726,PH001995,REGISTERED,2019-04-19,,0.89
P000726,PH001996,REGISTERED,2018-04-04,,0.9
P000727,PH001997,REGISTERED,2021-12-28,,0.72
P000727,PH001998,USED_NOT_REGISTERED,2026-05-27,2027-03-13,0.93
P000727,PH001999,REGISTERED,2020-01-25,,0.98
P000727,PH002000,REGISTERED,2025-08-26,,0.94
P000728,PH002001,REGISTERED,2025-10-21,,0.76
P000728,PH002002,USED_NOT_REGISTERED,2025-01-24,,0.79
P000729,PH002003,REGISTERED,2026-02-02,,0.84
P000729,PH002004,USED_NOT_REGISTERED,2023-04-01,,0.8
P000730,PH002005,REGISTERED,2022-04-14,,0.9
P000731,PH002006,REGISTERED,2018-09-07,,0.93
P000731,PH002007,REGISTERED,2019-01-19,,0.85
P000731,PH002008,USED_NOT_REGISTERED,2024-06-10,,0.83
P000732,PH002009,REGISTERED,2025-03-14,,0.81
P000733,PH002010,REGISTERED,2023-03-28,,0.96
P000733,PH002011,USED_NOT_REGISTERED,2018-04-11,2019-01-19,0.85
P000733,PH002012,USED_NOT_REGISTERED,2020-12-01,2021-05-23,0.75
P000733,PH002013,REGISTERED,2022-10-20,,0.78
P000734,PH002014,REGISTERED,2024-04-21,,0.86
P000734,PH002015,USED_NOT_REGISTERED,2026-05-05,2027-05-10,0.75
P000735,PH002016,REGISTERED,2024-06-25,,0.81
P000735,PH002017,USED_NOT_REGISTERED,2025-12-14,2026-05-29,0.8
P000735,PH002018,USED_NOT_REGISTERED,2025-10-24,2026-05-24,0.78
P000736,PH002019,REGISTERED,2019-08-14,,0.77
P000737,PH002020,REGISTERED,2020-03-02,,0.98
P000737,PH002021,USED_NOT_REGISTERED,2020-08-30,,0.87
P000737,PH002022,USED_NOT_REGISTERED,2024-11-19,2025-04-13,0.73
P000738,PH002023,REGISTERED,2025-01-20,,0.92
P000738,PH002024,REGISTERED,2024-01-31,,0.91
P000738,PH002025,USED_NOT_REGISTERED,2023-08-15,2023-12-02,0.86
P000738,PH002026,USED_NOT_REGISTERED,2019-07-31,2020-06-06,0.99
P000739,PH002027,REGISTERED,2023-07-20,,0.95
P000740,PH002028,REGISTERED,2020-05-09,,0.98
P000740,PH002029,USED_NOT_REGISTERED,2022-02-19,2022-07-21,0.89
P000741,PH002030,REGISTERED,2026-04-26,,0.87
P000741,PH002031,REGISTERED,2026-01-31,,0.94
P000741,PH002032,REGISTERED,2023-04-06,,0.83
P000741,PH002033,USED_NOT_REGISTERED,2023-05-07,2023-06-19,0.75
P000741,PH002034,USED_NOT_REGISTERED,2021-04-17,,0.84
P000742,PH002035,REGISTERED,2018-11-14,,0.87
P000742,PH002036,REGISTERED,2024-05-28,,0.84
P000743,PH002037,REGISTERED,2020-05-20,,0.86
P000744,PH002038,REGISTERED,2019-03-09,,0.93
P000745,PH002039,REGISTERED,2025-06-28,,0.99
P000746,PH002040,REGISTERED,2023-04-26,,0.76
P000746,PH002041,REGISTERED,2021-09-15,,0.84
P000746,PH002042,USED_NOT_REGISTERED,2024-10-26,2025-02-16,0.74
P000747,PH002043,REGISTERED,2022-09-09,,0.82
P000748,PH002044,REGISTERED,2019-09-07,,0.79
P000748,PH002045,USED_NOT_REGISTERED,2022-11-25,2023-05-11,0.88
P000748,PH002046,USED_NOT_REGISTERED,2018-10-17,,0.74
P000749,PH002047,REGISTERED,2019-12-18,,0.94
P000749,PH002048,REGISTERED,2023-03-22,,0.94
P000749,PH002049,REGISTERED,2023-04-11,,0.96
P000749,PH002050,USED_NOT_REGISTERED,2019-11-14,2020-05-19,0.82
P000750,PH002051,REGISTERED,2018-07-07,,0.78
P000750,PH002052,REGISTERED,2018-08-05,,0.74
P000751,PH002053,REGISTERED,2024-07-02,,0.85
P000752,PH002054,REGISTERED,2019-04-29,,0.86
P000752,PH002055,REGISTERED,2019-09-19,,0.93
P000753,PH002056,REGISTERED,2022-08-30,,0.88
P000754,PH002057,REGISTERED,2019-07-31,,0.96
P000755,PH002058,REGISTERED,2022-10-13,,0.87
P000755,PH002059,REGISTERED,2023-02-25,,0.98
P000755,PH002060,USED_NOT_REGISTERED,2025-07-22,2025-10-31,0.86
P000756,PH002061,REGISTERED,2023-11-02,,0.95
P000756,PH002062,USED_NOT_REGISTERED,2021-07-01,,0.89
P000756,PH002063,REGISTERED,2018-02-27,,0.83
P000756,PH002064,USED_NOT_REGISTERED,2021-02-28,,0.91
P000756,PH002065,USED_NOT_REGISTERED,2024-11-28,2025-05-25,0.81
P000757,PH002066,REGISTERED,2019-07-24,,0.85
P000757,PH002067,REGISTERED,2023-02-27,,0.85
P000757,PH002068,REGISTERED,2019-06-01,,0.92
P000757,PH002069,REGISTERED,2020-01-29,,0.98
P000758,PH002070,REGISTERED,2026-01-29,,0.92
P000758,PH002071,USED_NOT_REGISTERED,2023-02-20,2023-10-23,0.97
P000758,PH002072,REGISTERED,2021-03-29,,0.89
P000759,PH002073,REGISTERED,2019-03-25,,0.87
P000759,PH002074,USED_NOT_REGISTERED,2023-04-14,,0.93
P000759,PH002075,USED_NOT_REGISTERED,2023-10-17,2024-03-01,0.97
P000760,PH002076,REGISTERED,2018-03-29,,0.76
P000760,PH002077,USED_NOT_REGISTERED,2023-12-25,,0.97
P000761,PH002078,REGISTERED,2022-07-23,,0.85
P000761,PH002079,USED_NOT_REGISTERED,2026-04-12,2026-08-19,0.78
P000762,PH002080,REGISTERED,2019-01-28,,0.8
P000762,PH002081,USED_NOT_REGISTERED,2025-01-15,2025-05-22,0.87
P000762,PH002082,REGISTERED,2019-04-15,,0.87
P000762,PH002083,REGISTERED,2025-08-24,,0.77
P000763,PH002084,REGISTERED,2023-10-14,,0.83
P000763,PH002085,USED_NOT_REGISTERED,2020-06-09,2020-07-15,0.78
P000763,PH002086,REGISTERED,2024-01-04,,0.89
P000763,PH002087,REGISTERED,2018-01-04,,0.92
P000764,PH002088,REGISTERED,2018-10-10,,0.76
P000764,PH002089,USED_NOT_REGISTERED,2022-07-11,,0.73
P000764,PH002090,USED_NOT_REGISTERED,2018-05-18,2018-07-02,0.79
P000765,PH002091,REGISTERED,2021-04-06,,0.74
P000765,PH002092,REGISTERED,2025-07-25,,0.97
P000765,PH002093,REGISTERED,2022-12-14,,0.84
P000765,PH002094,USED_NOT_REGISTERED,2021-09-17,2022-10-04,0.9
P000766,PH002095,REGISTERED,2018-03-08,,0.77
P000766,PH002096,REGISTERED,2026-01-23,,0.89
P000767,PH002097,REGISTERED,2021-04-26,,0.88
P000767,PH002098,USED_NOT_REGISTERED,2020-12-22,,0.73
P000768,PH002099,REGISTERED,2018-05-30,,0.97
P000768,PH002100,USED_NOT_REGISTERED,2021-08-13,2022-06-21,0.96
P000768,PH002101,REGISTERED,2024-10-23,,0.85
P000769,PH002102,REGISTERED,2022-12-13,,0.82
P000770,PH002103,REGISTERED,2022-07-12,,0.8
P000771,PH002104,REGISTERED,2021-06-17,,0.74
P000771,PH002105,USED_NOT_REGISTERED,2018-11-26,2019-07-20,0.95
P000771,PH002106,USED_NOT_REGISTERED,2018-10-12,,0.72
P000772,PH002107,REGISTERED,2020-01-26,,0.8
P000773,PH002108,REGISTERED,2021-02-27,,0.92
P000774,PH002109,REGISTERED,2019-08-02,,0.78
P000774,PH002110,USED_NOT_REGISTERED,2020-01-29,,0.9
P000774,PH002111,USED_NOT_REGISTERED,2018-11-11,,0.78
P000775,PH002112,REGISTERED,2023-11-23,,0.79
P000775,PH002113,REGISTERED,2018-02-01,,0.73
P000775,PH002114,REGISTERED,2024-05-06,,0.89
P000776,PH002115,REGISTERED,2020-08-13,,0.9
P000777,PH002116,REGISTERED,2020-01-27,,0.9
P000778,PH002117,REGISTERED,2026-03-12,,0.92
P000778,PH002118,USED_NOT_REGISTERED,2025-04-12,2025-06-26,0.97
P000778,PH002119,USED_NOT_REGISTERED,2021-04-04,2022-01-17,0.92
P000779,PH002120,REGISTERED,2022-07-19,,0.89
P000779,PH002121,REGISTERED,2023-07-13,,0.83
P000780,PH002122,REGISTERED,2018-06-08,,0.78
P000780,PH002123,USED_NOT_REGISTERED,2025-12-12,2026-01-15,0.79
P000780,PH002124,USED_NOT_REGISTERED,2020-07-19,2021-03-03,0.85
P000780,PH002125,REGISTERED,2022-03-24,,0.82
P000780,PH002126,USED_NOT_REGISTERED,2025-11-30,2026-01-24,0.86
P000781,PH002127,REGISTERED,2022-09-22,,0.96
P000781,PH002128,USED_NOT_REGISTERED,2018-08-07,,0.95
P000782,PH002129,REGISTERED,2021-06-16,,0.93
P000782,PH002130,REGISTERED,2024-01-12,,0.73
P000783,PH002131,REGISTERED,2019-09-04,,0.98
P000783,PH002132,REGISTERED,2022-08-14,,0.95
P000783,PH002133,REGISTERED,2020-08-24,,0.94
P000783,PH002134,USED_NOT_REGISTERED,2024-04-13,,0.72
P000784,PH002135,REGISTERED,2024-11-11,,0.76
P000784,PH002136,USED_NOT_REGISTERED,2019-02-20,2019-08-05,0.74
P000785,PH002137,REGISTERED,2022-10-07,,0.93
P000786,PH002138,REGISTERED,2025-04-23,,0.94
P000786,PH002139,USED_NOT_REGISTERED,2025-07-21,2025-08-06,0.79
P000786,PH002140,REGISTERED,2021-09-16,,0.83
P000787,PH002141,REGISTERED,2019-10-05,,0.96
P000787,PH002142,USED_NOT_REGISTERED,2019-12-17,2020-04-09,0.94
P000787,PH002143,USED_NOT_REGISTERED,2024-02-17,2024-09-10,0.98
P000787,PH002144,USED_NOT_REGISTERED,2021-01-08,2021-09-18,0.98
P000788,PH002145,REGISTERED,2019-02-24,,0.83
P000788,PH002146,USED_NOT_REGISTERED,2024-05-07,,0.73
P000788,PH002147,REGISTERED,2021-08-15,,0.84
P000788,PH002148,USED_NOT_REGISTERED,2023-04-16,2023-11-15,0.92
P000789,PH002149,REGISTERED,2019-04-26,,0.89
P000789,PH002150,USED_NOT_REGISTERED,2018-03-18,2018-09-09,0.95
P000789,PH002151,REGISTERED,2025-01-18,,0.77
P000790,PH002152,REGISTERED,2026-01-08,,0.87
P000790,PH002153,REGISTERED,2026-02-27,,0.92
P000790,PH002154,USED_NOT_REGISTERED,2022-07-03,2023-06-14,0.91
P000791,PH002155,REGISTERED,2022-03-03,,0.76
P000791,PH002156,USED_NOT_REGISTERED,2019-12-26,,0.92
P000791,PH002157,REGISTERED,2018-04-01,,0.77
P000792,PH002158,REGISTERED,2025-08-03,,0.94
P000792,PH002159,REGISTERED,2025-11-12,,0.96
P000792,PH002160,USED_NOT_REGISTERED,2023-05-23,2024-04-10,0.88
P000793,PH002161,REGISTERED,2024-09-16,,0.83
P000794,PH002162,REGISTERED,2023-10-03,,0.74
P000794,PH002163,REGISTERED,2023-03-23,,0.73
P000795,PH002164,REGISTERED,2019-09-16,,0.77
P000795,PH002165,USED_NOT_REGISTERED,2020-05-08,,0.79
P000795,PH002166,USED_NOT_REGISTERED,2021-01-17,2022-01-31,0.87
P000796,PH002167,REGISTERED,2021-04-25,,0.82
P000796,PH002168,REGISTERED,2025-09-04,,0.88
P000796,PH002169,REGISTERED,2020-03-21,,0.89
P000796,PH002170,USED_NOT_REGISTERED,2022-01-21,2022-12-01,0.92
P000796,PH002171,REGISTERED,2019-05-06,,0.73
P000797,PH002172,REGISTERED,2020-02-27,,0.86
P000797,PH002173,USED_NOT_REGISTERED,2026-04-03,2027-01-18,0.73
P000797,PH002174,USED_NOT_REGISTERED,2019-07-29,,0.87
P000797,PH002175,USED_NOT_REGISTERED,2021-12-31,2022-09-21,0.79
P000797,PH002176,USED_NOT_REGISTERED,2023-07-01,2024-01-19,0.97
P000797,PH002177,REGISTERED,2022-01-01,,0.84
P000798,PH002178,REGISTERED,2023-08-25,,0.82
P000798,PH002179,USED_NOT_REGISTERED,2025-04-20,2026-03-26,0.8
P000799,PH002180,REGISTERED,2025-02-14,,0.81
P000799,PH002181,REGISTERED,2018-04-23,,0.92
P000799,PH002182,USED_NOT_REGISTERED,2024-03-30,2024-04-14,0.74
P000799,PH002183,REGISTERED,2020-12-16,,0.88
P000800,PH002184,REGISTERED,2018-06-07,,0.87
P000800,PH002185,USED_NOT_REGISTERED,2026-06-06,2027-02-18,0.98
P000800,PH002186,REGISTERED,2021-04-01,,0.77
P000800,PH002187,USED_NOT_REGISTERED,2023-06-29,,0.85
P000801,PH002188,REGISTERED,2019-05-05,,0.8
P000801,PH002189,USED_NOT_REGISTERED,2025-03-16,2026-04-07,0.85
P000801,PH002190,REGISTERED,2026-03-27,,0.97
P000801,PH002191,USED_NOT_REGISTERED,2023-03-01,,0.92
P000802,PH002192,REGISTERED,2021-03-08,,0.86
P000802,PH002193,REGISTERED,2020-03-31,,0.75
P000802,PH002194,USED_NOT_REGISTERED,2021-07-10,,0.97
P000802,PH002195,REGISTERED,2020-07-04,,0.94
P000803,PH002196,REGISTERED,2023-08-25,,0.83
P000803,PH002197,REGISTERED,2025-07-06,,0.76
P000804,PH002198,REGISTERED,2021-05-25,,0.77
P000804,PH002199,REGISTERED,2023-02-24,,0.73
P000804,PH002200,USED_NOT_REGISTERED,2020-04-04,,0.9
